duration,end,vei,repose,stratovolcano,caldera,dome,shield,submarine,complex,lava_cone,pyroclastic_cone,compound,maar,explosion_crater,fissure_vent,subduction,rift,intraplate,continental,ctcrust1,elevation,volume,eruptionssince1960,avgrepose,mafic,intermediate,felsic,summit_crater,h_bw,ellip,meanslope
81.0,1,1,356,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
87.0,1,3,2412,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,875.0,10.6,7.0,4210.571429,1.0,1.0,0.0,0,0.119,1.23,17.8
4545.0,1,2,827,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
1.0,1,2,1272,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.79,657.0,5.3,12.0,2248.833333,0.0,1.0,0.0,0,0.106,1.74,15.8
8401.0,1,2,321,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
222.0,1,2,2217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
80.0,1,2,1153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,1978.0,44.0,10.0,1880.1,0.0,1.0,0.0,0,0.075,1.24,11.7
1542.0,1,3,306,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
12.0,1,2,23689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3136.0,18.7,1.0,23689.0,1.0,1.0,0.0,0,0.195,1.33,19.5
2736.0,1,2,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
2.0,1,3,1604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
1.0,1,1,5651,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
1.0,1,1,4552,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,30.0,1700.0,104.0,8.0,2635.375,1.0,1.0,0.0,0,0.068,1.59,11.5
2.0,1,2,101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
1.0,1,1,358,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
169.0,1,2,136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
64.0,1,1,104353,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
69.0,1,2,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1.0,1,1,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
213.0,1,2,198,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
527.0,1,2,126,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
110.0,1,2,1091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
131.0,1,2,13935,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,1637.0,10.6,1.0,13935.0,1.0,1.0,0.0,0,0.093,1.52,13.9
2.0,1,1,450,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
391.0,1,2,1106,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
136.0,1,1,150,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
81.0,1,1,219,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
453.0,1,2,643,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
126.0,1,2,233,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
100.0,1,2,549,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
6.0,1,1,194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
28.0,1,3,749,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
395.0,1,2,1154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
20.0,1,2,13416,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
1.0,1,2,470,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
32.0,1,2,181,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
94.0,1,1,735,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2084.0,7.9,9.0,2520.666667,1.0,1.0,0.0,1,0.084,1.5,11.4
366.0,1,2,471,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
55.0,1,2,708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3428.0,61.0,9.0,2206.222222,1.0,1.0,0.0,0,0.155,1.46,17.5
2.0,1,2,377,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1039.0,1,2,971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
4.0,1,3,5623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,618.0,1.14,1.0,5623.0,1.0,1.0,0.0,0,0.168,1.52,20.9
179.0,1,1,175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
80.0,1,3,760,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.79,657.0,5.3,12.0,2248.833333,0.0,1.0,0.0,0,0.106,1.74,15.8
67.0,1,2,10448,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1703.0,30.9,8.0,2769.0,0.0,1.0,0.0,0,0.14,1.47,17.2
31.0,1,2,246,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
1.0,1,2,260,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
1.0,1,1,191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
1.0,1,1,236,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.31,212.0,0.7,2.0,1645.0,0.0,1.0,0.0,0,0.144,1.25,21.0
32.0,1,1,243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
57.0,1,1,10946,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,28.9,1639.0,3.2,1.0,10946.0,1.0,1.0,0.0,0,0.075,2.0,14.8
41.0,1,1,1513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,781.0,3.4,2.0,6602.0,0.0,1.0,0.0,0,0.142,1.86,16.2
30.0,1,3,7737,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
66.0,1,2,185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
89.0,1,2,4660,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.07,1280.0,96.0,4.0,3404.25,1.0,1.0,0.0,1,0.055,1.43,9.3
45.0,1,2,93,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
387.0,1,3,317,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
1.0,1,1,156,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
1.0,1,1,96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
119.0,1,0,1102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1.0,1,1,296,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1731.0,32.0,6.0,3766.166667,1.0,1.0,0.0,0,0.074,1.43,12.9
4.0,1,2,166,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
1.0,1,1,1561,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
15173.0,1,3,988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.6,3657.0,21.0,5.0,378.2,1.0,1.0,0.0,0,0.194,1.46,23.7
75.0,1,1,298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,638,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2084.0,7.9,9.0,2520.666667,1.0,1.0,0.0,1,0.084,1.5,11.4
93.0,1,1,337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
71.0,1,2,309,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3428.0,61.0,9.0,2206.222222,1.0,1.0,0.0,0,0.155,1.46,17.5
3.0,1,2,252,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
92.0,1,1,304,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
1.0,1,1,297,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1731.0,32.0,6.0,3766.166667,1.0,1.0,0.0,0,0.074,1.43,12.9
341.0,1,2,1361,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
515.0,1,2,118,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
1268.0,1,2,1871,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
1.0,1,2,7689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.79,657.0,5.3,12.0,2248.833333,0.0,1.0,0.0,0,0.106,1.74,15.8
124.0,1,3,1429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
7.0,1,2,441,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
66.0,1,4,12658,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.2,1318.0,22.6,3.0,8800.666667,1.0,1.0,0.0,1,0.118,1.27,19.0
2.0,1,3,103,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
1.0,1,1,504,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
22.0,1,2,701,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
545.0,1,3,4569,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
2.0,1,4,5352,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1731.0,32.0,6.0,3766.166667,1.0,1.0,0.0,0,0.074,1.43,12.9
177.0,1,1,2408,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
134.0,1,1,193,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.9,3726.0,263.0,7.0,3168.857143,1.0,1.0,0.0,1,0.096,1.26,16.8
621.0,1,3,261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
93.0,1,1,2699,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
62.0,1,2,393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
262.0,1,2,89,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,31.29,1912.0,66.0,6.0,3074.166667,1.0,1.0,0.0,0,0.142,1.22,18.5
84.0,1,3,861,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
1892.0,1,2,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
201.0,1,1,193,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
1.0,1,1,168,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.44,862.0,17.0,8.0,3077.0,1.0,1.0,0.0,0,0.121,1.72,15.7
1.0,1,1,214,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2084.0,7.9,9.0,2520.666667,1.0,1.0,0.0,1,0.084,1.5,11.4
1.0,1,1,450,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
8651.0,1,3,1541,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
208.0,1,2,442,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
1.0,1,2,1284,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
12.0,1,1,214,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.44,862.0,17.0,8.0,3077.0,1.0,1.0,0.0,0,0.121,1.72,15.7
803.0,1,2,476,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
29.0,1,1,1295,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2084.0,7.9,9.0,2520.666667,1.0,1.0,0.0,1,0.084,1.5,11.4
13.0,1,1,1096,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
57.0,1,2,227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
659.0,1,2,481,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
158.0,1,2,28737,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.22,516.0,5.5,2.0,21836.5,1.0,1.0,0.0,1,0.079,2.67,20.5
1.0,1,2,358,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
9.0,1,2,161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
435.0,1,2,297,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
1.0,1,1,11691,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,781.0,3.4,2.0,6602.0,0.0,1.0,0.0,0,0.142,1.86,16.2
1.0,1,2,8613,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,3142.0,80.0,7.0,4000.428571,0.0,1.0,0.0,1,0.135,1.3,15.9
241.0,1,1,1427,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.44,862.0,17.0,8.0,3077.0,1.0,1.0,0.0,0,0.121,1.72,15.7
673.0,1,2,2037,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,31.29,1912.0,66.0,6.0,3074.166667,1.0,1.0,0.0,0,0.142,1.22,18.5
807.0,1,2,12880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.9,875.0,10.6,7.0,4210.571429,1.0,1.0,0.0,0,0.119,1.23,17.8
122.0,1,2,396,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
143.0,1,2,202,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
2.0,1,1,1136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.53,1915.0,12.2,2.0,1837.0,1.0,1.0,0.0,0,0.084,1.42,17.0
15.0,1,2,926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
3.0,1,3,323,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
2558.0,1,1,213,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
47.0,1,2,121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
344.0,1,5,43862,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.74,2997.0,40.3,2.0,31766.5,0.0,1.0,0.0,1,0.192,1.27,22.1
83.0,1,2,305,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
3.0,1,2,8880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
4.0,1,2,8054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
98.0,1,3,1990,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
378.0,1,2,8414,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.42,2455.0,1.51,2.0,9982.0,0.0,1.0,0.0,0,0.172,1.8,26.0
1.0,1,2,1796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
215.0,1,1,121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
514.0,1,2,172,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
503.0,1,2,204,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
687.0,1,2,102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
1217.0,1,1,426,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
1.0,1,1,3746,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
11.0,1,2,176,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
91.0,1,2,723,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
63.0,1,2,212,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
17.0,1,1,1642,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2084.0,7.9,9.0,2520.666667,1.0,1.0,0.0,1,0.084,1.5,11.4
518.0,1,1,365,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
212.0,1,2,513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
232.0,1,3,847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
21.0,1,0,391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
36.0,1,2,27478,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
48.0,1,2,2798,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
281.0,1,2,929,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
32.0,1,2,772,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3428.0,61.0,9.0,2206.222222,1.0,1.0,0.0,0,0.155,1.46,17.5
841.0,1,2,909,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
70.0,1,2,180,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22.96,685.0,1.43,1.0,180.0,0.0,1.0,0.0,0,0.201,1.28,21.1
60.0,1,2,158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
131.0,0,4,15038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.81,1220.0,20.3,3.0,14214.33333,1.0,1.0,0.0,1,0.118,1.51,17.6
1.0,1,3,502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.66,1730.0,17.2,17.0,1414.294118,0.0,1.0,0.0,0,0.217,1.33,19.0
311.0,1,3,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,39.34,1513.0,1.52,11.0,772.0,0.0,1.0,0.0,0,0.204,1.24,18.4
432.0,0,1,145,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.51,1496.0,14.3,10.0,2361.9,0.0,1.0,0.0,0,0.2,1.5,20.5
